"VARIABLE1_LABEL","VARIABLE2_LABEL","EFFECT","EFFECT_L95","EFFECT_U95","N","P","P_FDR"
"atc_c03da01","atc_c03ea02",2.15617599441445,0.533905268424261,8.70771500833889,765,0.281,0.407005275498242
"atc_g03ca03","atc_c07ab02",2.24312762513274,1.97058619934431,2.55336282386826,311436,2.34e-34,7.70952e-33
"atc_g03ca03","atc_n05cd07",1.78651591439876,1.52290540344262,2.09575664068508,135664,1.05e-12,1.1984064665127e-11
"atc_g03ca03","atc_c08ca05",1.93166504588744,1.2479208210627,2.99003733772615,41691,0.00314,0.00953186732186732
"atc_g03ca03","atc_c03ea02",1.85707737828845,0.822596266637031,4.19250187342808,25344,0.136,0.228454112848402
"atc_n02ab03","atc_c07ab02",1.08003353295029,0.973044896222297,1.1987858287174,16179,0.148,0.243967978652435
"atc_n02ab03","atc_n05cd07",0.527972888522426,0.467255481483762,0.596580205179255,13453,1.22e-24,2.70369506726457e-23
"atc_g03ca03","atc_a10bh01",1.5430459284031,1.00508654982122,2.3689410007376,11563,0.0473,0.0960380443714051
"atc_r03bb04","atc_n02ab03",0.331625703047827,0.259454904366193,0.423871759875261,2041,1.2e-18,1.99006711409396e-17
"atc_r03bb04","atc_h02ab06",0.708911358518348,0.633420537950556,0.793399146580181,42549,2.12e-09,1.78789078498294e-08
"atc_n02ab03","atc_c03ea02",2.54271587556068,1.24255533192175,5.20331276823612,426,0.0106,0.0268917864476386
"atc_n02ab03","atc_a02bc03",0.427684047803346,0.363357965713199,0.503397921623741,7899,1.73e-24,3.8168125e-23
"atc_h02ab06","atc_a02bc03",0.765671966377221,0.682054093420775,0.859541150402987,68034,6.03e-06,3.2892119205298e-05
"atc_n02ab03","atc_a10bh01",0.399225813953042,0.263486260773981,0.604893970783495,843,1.48e-05,7.45582059123344e-05
"atc_n02ab03","atc_c08ca05",1.15740028987603,0.759909519087141,1.76280912050464,1283,0.496,0.628198872373142
"atc_h02ab06","atc_n05cd07",1.11743237164177,1.00485158072593,1.24262640288717,57842,0.0404,0.0841014321819713
"atc_h02ab06","atc_c07ab02",1.36302537638896,1.2469097619226,1.48995399139043,115054,9.27e-12,9.78896153846154e-11
"atc_c07ab07","atc_a02bc03",0.806115786627632,0.734053196021428,0.885252819512712,212120,6.46e-06,3.48910601092896e-05
"atc_h02ab06","atc_c03ea02",1.81678801765302,1.01033126346644,3.26696680627582,5730,0.0461,0.0939877062706271
"atc_r03bb04","atc_c07ab07",0.824029086888462,0.750179592134057,0.90514850464886,116661,5.34e-05,0.00024526282527881
"atc_h02ab06","atc_c08ca05",1.32108654838603,0.983489982062068,1.77456781478062,15221,0.0644,0.123454150504267
"atc_h02ab06","atc_a10bh01",0.810543952738002,0.62265520791762,1.05512889150534,7148,0.118,0.202978071702054
"atc_c07ab07","atc_c07ab02",2.05811340669552,1.73504428883382,2.44133871514419,31773,1.18e-16,1.69030724637681e-15
"atc_c07ab07","atc_n05cd07",1.17039768839237,1.09539687434928,1.25053373902309,404177,3.22e-06,1.83968092485549e-05
"atc_c07ab07","atc_c03ea02",0.884811285845979,0.575668281564172,1.35996899018509,45447,0.577,0.701484378843788
"atc_r03bb04","atc_b01aa03",0.768154227436006,0.689370308264551,0.855941879210392,64479,1.78e-06,1.06498305084746e-05
"atc_b01aa03","atc_c08ca05",1.33169564680767,1.10073497202383,1.61111742680973,76418,0.0032,0.00967241590214067
"atc_b01aa03","atc_a02bc03",0.883817847891589,0.793025037876718,0.985005454989371,110187,0.0255,0.0578343276732446
"atc_b01aa03","atc_c03ea02",0.982174229353472,0.595835264909878,1.61901497547648,25591,0.944,0.963297129878175
"atc_c07ab07","atc_c08ca05",1.47500266622499,1.24893004694681,1.74199737662608,122016,4.68e-06,2.59871460674157e-05
"atc_c07ab07","atc_a10bh01",0.821370565996417,0.697311164808245,0.967501512571934,54614,0.0185,0.0435989508822127
"atc_b01aa03","atc_n05cd07",1.0313263503659,0.956340143014938,1.11219219304741,248793,0.423,0.557308984270861
"atc_b01aa03","atc_a10bh01",0.929734797860239,0.780936457037059,1.10688492842536,33726,0.413,0.54852082773448
"atc_b01aa03","atc_c07ab02",1.14019069169443,1.07961872675713,1.20416104427121,833287,2.47e-06,1.43947405660377e-05
"atc_c01aa05","atc_a02bc03",1.00476654149491,0.870630546983499,1.15956855224697,47454,0.948,0.964987847579814
"atc_r03bb04","atc_c01aa05",0.914371065793791,0.797641976862028,1.0481826059983,29510,0.199,0.310827433628319
"atc_c01aa05","atc_c07ab02",1.20171372398715,1.12241623833434,1.28661349069764,430434,1.32e-07,9.01027624309392e-07
"atc_c01aa05","atc_c08ca05",1.29461820800029,1.00977784922129,1.65980696227233,38855,0.0417,0.0861184287505224
"atc_r03bb04","atc_a03fa01",0.354424823271761,0.254422509405748,0.493733654481364,2470,8.64e-10,7.59766548042705e-09
"atc_c01aa05","atc_c03ea02",1.16130062704166,0.729131762350821,1.84962336851054,25454,0.529,0.659348802017654
"atc_c01aa05","atc_a10bh01",0.822223449275693,0.654544749018889,1.03285741968317,16501,0.0925,0.167020460358056
"atc_a03fa01","atc_a02bc03",0.441462706560767,0.355774455558034,0.547788966406464,10047,1.12e-13,1.36331034482759e-12
"atc_a03fa01","atc_n05cd07",0.568912829404492,0.480392704342457,0.673744219125977,15021,6.3e-11,6.10482352941176e-10
"atc_a03fa01","atc_c07ab02",1.17514063356559,1.01613209371053,1.35903148537924,17902,0.0296,0.0655684446436576
"atc_a03fa01","atc_c03ea02",2.99319662487273,1.39942255100258,6.40208779594906,791,0.00471,0.0135330348837209
"atc_c01aa05","atc_n05cd07",0.97846761558107,0.888602404480867,1.07742098143458,134340,0.658,0.765317957166392
"atc_a02bc02","atc_a02bc03",0.38930086789399,0.284287410643721,0.533105442129297,11599,4.06e-09,3.33297674418605e-08
"atc_a03fa01","atc_c08ca05",1.32205083369039,0.789169291687468,2.2147572457161,1821,0.289,0.415668800931315
"atc_a02bc02","atc_c07ab02",1.21079244359839,1.12759398339612,1.30012962383815,203818,1.39e-07,9.43596153846154e-07
"atc_a02bc02","atc_n05cd07",0.74795575113042,0.684736320255985,0.817012022145881,121075,1.15e-10,1.09084452975048e-09
"atc_a02bc02","atc_c03ea02",1.96557399475161,1.23384047828217,3.1312646949489,8607,0.00445,0.0128984750733138
"atc_r03bb04","atc_a02bc02",0.559145524518658,0.495233841013972,0.631305237439185,36212,6.16e-21,1.1619358778626e-19
"atc_a02bc02","atc_a10bh01",0.514518742398391,0.412907927433564,0.64113454523543,15963,3.22e-09,2.6700067114094e-08
"atc_a03fa01","atc_a10bh01",0.80339056845421,0.492134511864533,1.31150405005297,745,0.381,0.515581051478642
"atc_a06ad11","atc_c08ca05",1.02887652357077,0.761602365628716,1.38994697039997,14811,0.853,0.904619313304721
"atc_a12ax","atc_c07ab02",1.36278194165515,1.28252326130981,1.44806310850431,419617,1.61e-23,3.4295775862069e-22
"atc_r03bb04","atc_a12ax",0.633359895959185,0.562999007322619,0.71251414761298,49678,2.93e-14,3.74161757105943e-13
"atc_a06ad11","atc_a02bc03",0.522526110210639,0.451293392373963,0.605002290008298,40028,3.94e-18,6.24085897435897e-17
"atc_a12ax","atc_a02bc03",0.678742090364759,0.613183413675264,0.751309991363692,142227,7.59e-14,9.377445e-13
"atc_r03bb04","atc_a06ad11",0.543876321840593,0.459675704329787,0.643500299608252,14061,1.28e-12,1.4508623853211e-11
"atc_a02bc02","atc_c08ca05",1.24500510010437,0.978350297308971,1.58433814917765,24311,0.0748,0.13970582010582
"atc_a06ad11","atc_c07ab02",1.12485501803996,1.03061640417156,1.22771072388156,111633,0.0084,0.0220460966542751
"atc_a06ad11","atc_n05cd07",0.578058402968298,0.519706591337273,0.642961861196419,81354,5.81e-24,1.24839217391304e-22
"atc_a06ad11","atc_a10bh01",0.591600786391138,0.426562228730707,0.820493393191562,4671,0.00166,0.00547644859813084
"atc_a06ad11","atc_c03ea02",1.35392691252475,0.734970427096019,2.49413856242045,5569,0.331,0.462221531506075
"atc_r03bb04","atc_c10aa05",1.37240202846255,1.09126471052975,1.72596741153096,21361,0.00679,0.018376878422782
"atc_r03bb04","atc_j01db01",0.517217422776505,0.40373656510901,0.662595081897871,9949,1.82e-07,1.22041248303935e-06
"atc_r03bb04","atc_c03ca01",0.653701491860946,0.596706332610919,0.716140615755561,99676,6.65e-20,1.19506545454545e-18
"atc_r03bb04","atc_l02ae02",0.699890599997476,0.542504766162722,0.90293557313725,6653,0.00604,0.0166664879955332
"atc_r03bb04","atc_j01ma12",0.353314028988837,0.226545491221735,0.551018704486792,1717,4.47e-06,2.49331151241535e-05
"atc_r03bb04","atc_n02be01",0.554952853664013,0.501054657509996,0.61464885152512,55488,1.36e-29,3.71332596685083e-28
"atc_r03bb04","atc_j01ma02",0.442294387720575,0.290664365071381,0.673024797384698,2801,0.00014,0.000595934539190353
"atc_r03bb04","atc_b03xa02",0.952032575697546,0.514972496230063,1.76002802445664,289,0.875,0.921229228802727
"atc_r03bb04","atc_n03ax16",0.698747109033147,0.551353945057666,0.885542811036048,8314,0.00302,0.00921286419753086
"atc_r03bb04","atc_c09aa05",0.806537913211821,0.702754066984228,0.925648724082984,34821,0.00222,0.00707821935483871
"atc_r03bb04","atc_n05ax08",0.511593642059619,0.399405597137826,0.655293907925653,5757,1.12e-07,7.74131468531468e-07
"atc_r03bb04","atc_a10ae05",0.646809506995037,0.428517404998885,0.976302323916696,2235,0.0381,0.080294328358209
"atc_n05ax08","atc_b03ba03",0.619478660049949,0.53279285496741,0.720268311932887,25529,4.78e-10,4.29504727272727e-09
"atc_r03bb04","atc_n06da02",0.612235680227432,0.494876212431071,0.757426844790515,10206,6.22e-06,3.37793846153846e-05
"atc_r03bb04","atc_r03al02",0.295279261549731,0.214908128988521,0.405707511910875,4955,5.26e-14,6.6144834605598e-13
"atc_r03bb04","atc_c01da14",0.950051948361397,0.847634333171321,1.06484443735109,57043,0.379,0.513296245546725
"atc_r03bb04","atc_a02bc01",0.669988025700944,0.563393438578043,0.796750412492545,14788,5.9e-06,3.2254203539823e-05
"atc_r03bb04","atc_c03ea01",1.30745963590971,0.948500031610594,1.80226741440421,14641,0.102,0.18035205724508
"atc_c03ea01","atc_b03ba03",1.23562029199257,0.948203683023495,1.61015774703121,41258,0.117,0.201538515162077
"atc_r03bb04","atc_b03ba03",0.847329796176093,0.66666105262866,1.07696074437955,8728,0.176,0.2824
"atc_c03ca01","atc_b03ba03",0.80232310343115,0.740559602918576,0.869237749078475,162705,7.09e-08,5.04155107913669e-07
"atc_n02be01","atc_b03ba03",0.628600783722882,0.576712627234072,0.685157436541865,136025,4.48e-26,1.03458691588785e-24
"atc_c03ca01","atc_p01ab01",0.779676480704904,0.629275331803628,0.966024542583032,8572,0.0228,0.05250587138863
"atc_a02bc01","atc_b03ba03",0.771415614634297,0.645619881609342,0.921722003074384,20704,0.00427,0.0124644654459539
"atc_n05ax08","atc_p01ab01",1.1651670741721,0.803417363974029,1.68979956323008,873,0.42,0.554983957219251
"atc_r03bb04","atc_p01ab01",0.497253750568206,0.284127721768134,0.870246982291747,984,0.0144,0.035230099009901
"atc_n06da02","atc_b03ba03",0.505549303827273,0.435575871680421,0.586763673603477,47098,2.86e-19,4.89069896193772e-18
"atc_c03ca01","atc_b02aa02",0.544991565712269,0.401599524426615,0.739582067786499,2675,9.76e-05,0.000428365186500888
"atc_r03bb04","atc_b02aa02",0.425917004437001,0.17316298177246,1.04759858493866,235,0.0631,0.12133859922179
"atc_n05ax08","atc_b02aa02",0.407354711990826,0.178407050192021,0.930108205939889,230,0.033,0.071185508511567
"atc_n02be01","atc_b02aa02",0.649162668513603,0.468891893913208,0.898740574665821,1801,0.00924,0.0238205946791862
"atc_n06da02","atc_b02aa02",0.35244222012951,0.129729996168101,0.957492655506308,266,0.0408,0.0846133445237096
"atc_n05ax08","atc_a11cc03",0.831582251400535,0.483397432558241,1.43056002011567,525,0.505,0.637799642218247
"atc_a02bc01","atc_a11cc03",0.598957200368961,0.41041469174706,0.874115218309295,2301,0.00787,0.0208321049812534
"atc_c03ea01","atc_b02aa02",0.896185539095973,0.285047396723626,2.81759640577756,567,0.851,0.902885787891799
"atc_r03bb04","atc_a11cc03",1.07855522369934,0.626441790061181,1.85696642373671,526,0.785,0.858479752157557
"atc_n02be01","atc_a11cc03",0.514303997199276,0.405302444496545,0.652620296587943,7075,4.46e-08,3.27022551928783e-07
"atc_n06da02","atc_a11cc03",0.638697797218241,0.365420404633464,1.11634399994881,953,0.116,0.200094938917976
"atc_r03bb04","atc_r03ak06",0.641602853290739,0.577814886070922,0.71243270340441,123426,9.87e-17,1.42624385964912e-15
"atc_c03ca01","atc_a11cc03",0.360345812926579,0.28610464106806,0.453851794955077,28493,4.27e-18,6.74196166134185e-17
"atc_c03ea01","atc_a11cc03",1.79354533545669,0.573447502836444,5.60958911570314,574,0.315,0.443765678449259
"atc_a02bc01","atc_b02aa02",1.27895625509473,0.784198678848016,2.08586056896809,378,0.324,0.454888636363636
"atc_c03ca01","atc_r03ak06",0.977134572619054,0.901491188561933,1.05912513080745,204648,0.574,0.698696551724138
"atc_n05ax08","atc_r03ak06",0.733527334186474,0.604512672223659,0.890076212992342,12244,0.00169,0.00556057256990679
"atc_a02bc01","atc_r03ak06",0.659932688911242,0.564172516693423,0.77194677338436,32399,2.04e-07,1.35871698113208e-06
"atc_n06da02","atc_r03ak06",0.904727153264916,0.765003564436544,1.06997046799085,21008,0.242,0.361974576271186
"atc_c03ea01","atc_r03ak06",1.40849898622643,1.11376465813954,1.78122853845515,47288,0.00424,0.012391531638084
"atc_n02be01","atc_r03ak06",0.709409165319616,0.650166180496864,0.774050356564035,118518,1.2e-14,1.56888888888889e-13
"atc_n02be01","atc_c09ba02",1.45123146009581,1.23811147987689,1.70103644542673,67324,4.31e-06,2.41770942111237e-05
"atc_r03bb04","atc_c09ba02",0.763026159586177,0.420029794150573,1.38611338605213,6449,0.375,0.509274525968673
"atc_c03ca01","atc_c09ba02",1.24638893551744,1.06479399127314,1.45895393034934,72392,0.00612,0.0168496044568245
"atc_n05ax08","atc_c09ba02",1.76614583671328,1.29643872247459,2.40603050685321,8811,0.000311,0.00123351685393258
"atc_c03ea01","atc_c09ba02",2.7714238510728,1.31579461543234,5.83737771245664,10213,0.00732,0.0195966630552546
"atc_a02bc01","atc_c09ba02",1.34153853837809,0.954263779995014,1.88598340174142,13663,0.0909,0.164552307692308
"atc_r03bb04","atc_b01ac04",0.632123639511603,0.485718045258211,0.822658946955483,8507,0.000644,0.00238579310344828
"atc_n06da02","atc_c09ba02",1.56986393312196,1.19744546854604,2.05810855964036,20311,0.0011,0.00380419874037789
"atc_c03ca01","atc_b01ac04",0.891918996968994,0.801783873636462,0.992186951261725,118031,0.0354,0.0757017741237559
"atc_n05ax08","atc_b01ac04",0.67337131808398,0.523206827860811,0.866634202523791,6734,0.00213,0.0068442522756827
"atc_n02be01","atc_b01ac04",0.60196647266127,0.536872687027918,0.674952633955484,66863,3.54e-18,5.62529903536977e-17
"atc_a02bc01","atc_b01ac04",0.510382733035619,0.404214500446478,0.644436391799852,15235,1.58e-08,1.20313713405239e-07
"atc_c03ea01","atc_b01ac04",1.45540202640656,1.01613762109837,2.08455529495968,16441,0.0406,0.0843047058823529
"atc_r03bb04","atc_c08db01",2.24345655335844,1.58167004947054,3.18214112260125,8364,5.88e-06,3.21804651162791e-05
"atc_n06da02","atc_b01ac04",0.664640019271018,0.526749236624704,0.838627423643164,12356,0.000574,0.00215719239543726
"atc_n02be01","atc_c08db01",1.9941079809078,1.6437251314791,2.41917980285547,38273,2.55e-12,2.80670378619154e-11
"atc_a02bc01","atc_c08db01",1.64811485104146,1.13249872860035,2.39848619130942,10920,0.00906,0.0234544368779466
"atc_c03ca01","atc_c08db01",1.56205292493547,1.3166311013046,1.85322170946877,71458,3.15e-07,2.06462864721485e-06
"atc_n05ax08","atc_c08db01",2.1730332059464,1.429217981929,3.30395599121442,4463,0.000283,0.00113429521492295
"atc_c03ea01","atc_c08db01",2.07724797434178,1.56828688716678,2.75138380752662,119928,3.43e-07,2.24517350993377e-06
"atc_n06da02","atc_c08db01",2.54506866527879,1.82145265388503,3.55615859526635,9632,4.42e-08,3.2457117384844e-07
"atc_r03bb04","atc_n03ag01",0.3976590576807,0.212299257848628,0.744857649329388,1669,0.00398,0.0117148064324002
"atc_c03ea01","atc_n03ag01",1.85845843348582,1.1747488802276,2.94009026705811,6031,0.00809,0.0213572542735043
"atc_n02be01","atc_n03ag01",0.576164905226116,0.492508715044212,0.67403070823715,28859,5.65e-12,6.07006521739131e-11
"atc_n06da02","atc_n03ag01",0.539970707571023,0.420871192466769,0.692773395408317,10597,1.25e-06,7.60775862068966e-06
"atc_n05ax08","atc_a10ab05",0.798805869774017,0.608102195533349,1.04931510241592,4163,0.107,0.187183716814159
"atc_c03ca01","atc_n03ag01",0.602161954329738,0.517954466787736,0.700059643255874,31566,4.12e-11,4.09678873239437e-10
"atc_a02bc01","atc_n03ag01",0.550768709220336,0.400604490453667,0.757221095331978,5767,0.00024,0.000972994257588187
"atc_n05ax08","atc_n03ag01",0.450819107940216,0.356182005701509,0.570601166905471,9616,3.43e-11,3.43138866396761e-10
"atc_r03bb04","atc_a10ab05",0.701873687056204,0.498050020209995,0.989110837449947,3660,0.0431,0.0886392842280483
"atc_n02be01","atc_a10ab05",0.581865929261498,0.502932386791951,0.673187825097059,35864,3.33e-13,3.90899287410926e-12
"atc_c03ca01","atc_a10ab05",0.813134792428366,0.704327158796024,0.938751519659921,73117,0.00477,0.0136657043478261
"atc_c03ea01","atc_a10ab05",0.42554647133864,0.176504745378198,1.0259769440235,7207,0.0571,0.111536837944664
"atc_r03bb04","atc_j01ma14",0.245079716115003,0.145459229451058,0.412927165073564,1422,1.27e-07,8.69299168975069e-07
"atc_a02bc01","atc_a10ab05",0.810418361981426,0.632055147348129,1.03911490032516,7442,0.0974,0.173584853948792
"atc_n06da02","atc_a10ab05",0.573727565933786,0.434300579164742,0.757915912857776,8167,9.18e-05,0.000405429490616622
"atc_c03ea01","atc_j01ma14",1.15722339477371,0.367569741030717,3.64329768183959,503,0.803,0.870459749945164
"atc_c03ca01","atc_j01ma14",0.366571744221821,0.267147160082756,0.502999334225381,3937,5.08e-10,4.54807246376812e-09
"atc_n05ax08","atc_j01ma14",0.863292896007316,0.515885096239651,1.444652364895,381,0.576,0.700613339896628
"atc_n02be01","atc_j01ma14",0.6632654138724,0.480000290994417,0.916501546963527,2385,0.0128,0.031835732259688
"atc_n06da02","atc_j01ma14",0.993406705596306,0.568229879195202,1.7367212088907,406,0.981,0.986188364524003
"atc_j01ma02","atc_j01ma14",0.344646508105744,0.10868587522792,1.09288548581306,188,0.0704,0.132691380625477
"atc_n03ax16","atc_j01ma14",0.651661272897551,0.329511055954133,1.2887652991333,420,0.218,0.333960322380657
"atc_a02bc01","atc_j01ma14",0.396914391472493,0.213865012242,0.736637716036101,714,0.0034,0.010208262454435
"atc_l02ae02","atc_j01ma14",0.537875668732473,0.197038418536489,1.46829352957291,204,0.226,0.343553368194402
"atc_r03al02","atc_j01ma14",0.271771220472514,0.118294479762133,0.624370608211281,291,0.00214,0.00686745454545455
"atc_c10aa05","atc_j01ma14",0.899557401388298,0.331955471274266,2.43768694423443,628,0.835,0.891652981849611
"atc_a10ae05","atc_j01ma14",0.739909170920222,0.231415038806061,2.36573035199609,99,0.611,0.72971532141131
"atc_c03ca01","atc_c07ab03",1.58715650182283,1.37992394019073,1.82551058642428,104448,9.74e-11,9.29248648648649e-10
"atc_p01ab01","atc_j01ma14",0.312935571158306,0.114143381995987,0.857944367721806,194,0.024,0.0549620018535681
"atc_j01ma02","atc_c07ab03",1.10843046810986,0.494293685239741,2.48560347688508,2278,0.803,0.870459749945164
"atc_c01da14","atc_j01ma14",0.611690077464339,0.381508332551832,0.980751189274468,1681,0.0413,0.0854351611552951
"atc_n06da02","atc_c07ab03",2.17776392986939,1.61419453315776,2.93809428592375,11596,3.51e-07,2.28844591029024e-06
"atc_j01db01","atc_c07ab03",1.48145657474433,0.957636013679353,2.29180351563937,8440,0.0775,0.143878662659654
"atc_j01ma12","atc_c07ab03",1.24784777149619,0.51390637863182,3.02997613100964,903,0.625,0.739466124012449
"atc_b03xa02","atc_c07ab03",4.44700665587865,2.26733170454965,8.72208868148695,397,1.41e-05,7.12496932515337e-05
"atc_r03bb04","atc_c07ab03",2.23749455395979,1.3383680378176,3.74066156508291,3003,0.00213,0.0068442522756827
"atc_n05ax08","atc_c07ab03",2.42648729400091,1.81796749131488,3.23869409990898,7427,1.77e-09,1.5029793814433e-08
"atc_a02bc01","atc_c07ab03",1.21975822954181,0.840279550152991,1.77061328966543,12117,0.296,0.423028340080972
"atc_n02be01","atc_c07ab03",2.03485272281453,1.73417186153493,2.38766739063614,48176,3.08e-18,4.942e-17
"atc_r03al02","atc_c07ab03",5.60938401213197,0.769914379689469,40.8684261855879,46,0.0888,0.161104845814978
"atc_a10ae05","atc_c07ab03",0.960857438686811,0.397286228835832,2.32388376557921,2413,0.929,0.956682225463638
"atc_c03ea01","atc_c07ab03",1.61194098325422,1.25237592541397,2.07473944585424,154335,0.000209,0.000860014987510408
